# label  mult   t1(re) t1(im)  t2(re) t2(im)  s1(re) s1(im)  s2(re) s2(im)
PARTIAL     4  6.19793564007210307e-01 -4.57869233275151222e-01  6.19793564007210307e-01 4.57869233275151222e-01  2.17792302141706617e+00 5.13049551337448247e-56  3.93010715815007405e-01 -5.78024514367300879e-57
PARTIAL     4  5.69387610250563059e-01 1.67731189969119981e-01  5.69387610250563059e-01 -1.67731189969119981e-01  -4.35072235651080053e-01 4.13196862242702286e-62  2.88252420256877251e+00 1.18916611899307484e-59
PARTIAL     4  5.32810822320842425e-01 -9.75561852162679516e-02  5.32810822320842425e-01 9.75561852162679516e-02  3.24531853470777731e-01 2.02590206275519893e-62  -4.34544850402187821e-01 7.71245024768086078e-63
NONREAL     4  4.65289964199458839e-01 2.67910014686296938e-01  -1.11957084626358561e+00 -2.03127181818758343e-02  -1.25539264979248916e-01 3.25652092814153526e-01  -8.21703385811241471e-01 -6.56604800668556671e-02
NONREAL     4  -1.12176723431634406e+00 7.62154600007084945e-03  6.50433390098574815e-01 1.75766577238474636e-01  -9.01008533393465982e-01 -1.24756751507923258e-01  -4.43171953183478073e-01 -2.58100259578209479e-01
NONREAL     4  3.20314332906566981e-02 6.94563553428891978e-01  -1.02078568829917438e+00 -5.40047363545360537e-01  -2.32624718818073006e-01 -5.59482530114857712e-01  -9.49329048197514042e-02 4.65614336288429298e-01
PARTIAL     4  6.55066657046815548e-01 3.44159990187490640e-60  -1.02173644718538870e+00 4.68054739881941519e-61  -2.67183355472558559e-01 1.44038036275194847e-01  -2.67183355472558559e-01 -1.44038036275194847e-01
NONREAL     4  -1.02078568829917438e+00 5.40047363545360537e-01  3.20314332906566981e-02 -6.94563553428891978e-01  -9.49329048197514042e-02 -4.65614336288429298e-01  -2.32624718818073006e-01 5.59482530114857712e-01
NONREAL     4  -1.12176723431634406e+00 -7.62154600007084945e-03  6.50433390098574815e-01 -1.75766577238474636e-01  -4.43171953183478073e-01 2.58100259578209479e-01  -9.01008533393465982e-01 1.24756751507923258e-01
NONREAL     4  -1.11957084626358561e+00 2.03127181818758343e-02  4.65289964199458839e-01 -2.67910014686296938e-01  -8.21703385811241471e-01 6.56604800668556671e-02  -1.25539264979248916e-01 -3.25652092814153526e-01
