# label  mult   t1(re) t1(im)  t2(re) t2(im)  s1(re) s1(im)  s2(re) s2(im)
NONREAL     4  1.80931427254791122e+00 -1.03918416431093438e-01  -7.81354031376854330e-01 1.03206081382661941e+00  -2.46450157458819208e-01 4.72531964061017440e-01  -5.52028074775799515e-01 -1.93402283779258810e+00
NONREAL     4  -7.81354031376854330e-01 -1.03206081382661941e+00  1.80931427254791122e+00 1.03918416431093438e-01  -5.52028074775799515e-01 1.93402283779258810e+00  -2.46450157458819208e-01 -4.72531964061017440e-01
NONREAL     4  -7.28883949479691373e-01 -1.04736746458319274e+00  1.54061051799938875e+00 6.25241385209136941e-02  -2.35498052525503987e-01 -4.76108953501836296e-01  2.61720072972978335e-01 1.75810451401392981e-01
NONREAL     4  -9.30513662624883997e-01 -7.17598649045864123e-01  1.64464449020796843e+00 -5.39111225322192189e-02  2.19102106801398050e-01 1.36942760780220246e-01  -1.14693957574602590e+00 2.01416710618914108e+00
NONREAL     4  1.54061051799938875e+00 -6.25241385209136941e-02  -7.28883949479691373e-01 1.04736746458319274e+00  -2.35498052525503987e-01 4.76108953501836296e-01  2.61720072972978335e-01 -1.75810451401392981e-01
NONREAL     4  -7.51241852821810774e-01 -1.01538886702915621e+00  -9.23440926293710218e-01 8.84159205568280315e-01  -7.71278754945112555e-01 2.57156451073994770e-02  -1.73913301213641486e-01 -4.18016021448321007e-01
MINIMAL     4  5.95886123347177721e-01 1.37621672519409088e+00  5.95886123347177721e-01 -1.37621672519409088e+00  5.53958659676979243e-02 -7.00724192245176791e-01  5.53958659676979243e-02 7.00724192245176791e-01
NONREAL     4  1.64464449020796843e+00 5.39111225322192189e-02  -9.30513662624883997e-01 7.17598649045864123e-01  2.19102106801398050e-01 -1.36942760780220246e-01  -1.14693957574602590e+00 -2.01416710618914108e+00
NONREAL     4  -9.23440926293710218e-01 -8.84159205568280315e-01  -7.51241852821810774e-01 1.01538886702915621e+00  -7.71278754945112555e-01 -2.57156451073994770e-02  -1.73913301213641486e-01 4.18016021448321007e-01
MINIMAL     4  -7.01828196750413524e-01 9.97688581006371922e-01  -7.01828196750413524e-01 -9.97688581006371922e-01  -1.67995671300425142e-01 4.19739561222566337e-01  -1.67995671300425142e-01 -4.19739561222566337e-01
