# label  mult   t1(re) t1(im)  t2(re) t2(im)  s1(re) s1(im)  s2(re) s2(im)
NONREAL     4  1.41919739473197781e+00 -9.07390413974519701e-03  -6.19897602822262361e-01 8.09197412528433357e-01  3.97120802960147901e-01 1.10862139493231801e-01  -3.11429607694815702e-01 -2.05393204909851246e+00
NONREAL     4  1.48875262224833649e+00 -6.37322532768840565e-03  -6.55530008179019741e-01 8.93797667497195580e-01  -5.98710721979585747e-01 1.02722100407679012e-01  -2.22908245994508758e-01 -1.90322706690515675e+00
NONREAL     4  1.45875339957960004e+00 9.53768715653584981e-03  -6.58594992070446916e-01 9.17916857552769194e-01  3.93331669600775979e-01 1.24824129528526881e-01  -5.96194727173738559e-01 1.03130336046107704e-01
NONREAL     4  1.41919739473197781e+00 9.07390413974519701e-03  -6.19897602822262361e-01 -8.09197412528433357e-01  3.97120802960147901e-01 -1.10862139493231801e-01  -3.11429607694815702e-01 2.05393204909851246e+00
NONREAL     4  1.45875339957960004e+00 -9.53768715653584981e-03  -6.58594992070446916e-01 -9.17916857552769194e-01  3.93331669600775979e-01 -1.24824129528526881e-01  -5.96194727173738559e-01 -1.03130336046107704e-01
NONREAL     4  1.48875262224833649e+00 6.37322532768840565e-03  -6.55530008179019741e-01 -8.93797667497195580e-01  -2.22908245994508758e-01 1.90322706690515675e+00  -5.98710721979585747e-01 -1.02722100407679012e-01
NONREAL     4  -6.38300021789376504e-01 -9.02514592249357817e-01  -6.59170589719114908e-01 8.79027737754907279e-01  -8.81585817041382197e-02 -3.89648203201852783e-01  -8.46416526514808254e-01 1.99842130303220069e-03
NONREAL     4  -1.10049690963961599e+00 9.92112926590989708e-01  -2.17105466916502204e-01 -9.93840491042602969e-01  -1.51777132621818522e-01 4.39802908832086614e-01  -2.23692312379007580e-02 -3.71291065533364717e-01
NONREAL     4  -6.38300021789376504e-01 9.02514592249357817e-01  -6.59170589719114908e-01 -8.79027737754907279e-01  -8.81585817041382197e-02 3.89648203201852783e-01  -8.46416526514808254e-01 -1.99842130303220069e-03
NONREAL     4  -2.17105466916502204e-01 9.93840491042602969e-01  -1.10049690963961599e+00 -9.92112926590989708e-01  -2.23692312379007580e-02 3.71291065533364717e-01  -1.51777132621818522e-01 -4.39802908832086614e-01
