# label  mult   t1(re) t1(im)  t2(re) t2(im)  s1(re) s1(im)  s2(re) s2(im)
PARTIAL     4  6.28865298031187625e-01 -2.76170845775116414e-01  6.28865298031187625e-01 2.76170845775116414e-01  3.13932277092409295e+00 8.11094754058698600e-51  3.35251163923596107e-01 -1.87672561491237613e-52
NONREAL     4  -4.47221380554206627e-01 -6.72771281708237856e-01  1.37444688645668833e+00 5.17238079089596056e-02  3.97930371995967480e-01 2.32082072245667526e+00  -4.41655654622792437e-01 -9.23743892224890839e-02
NONREAL     4  1.37444688645668833e+00 -5.17238079089596056e-02  -4.47221380554206627e-01 6.72771281708237856e-01  -4.41655654622792437e-01 9.23743892224890839e-02  3.97930371995967480e-01 -2.32082072245667526e+00
NONREAL     4  1.17169976720564128e+00 4.38122112040979714e-02  -4.90925047961248751e-01 7.92502503321134699e-01  2.52189093215743898e-01 1.20230057269251372e-01  -4.26686237942200008e-01 9.82016248553163468e-02
NONREAL     4  1.17169976720564128e+00 -4.38122112040979714e-02  -4.90925047961248751e-01 -7.92502503321134699e-01  -4.26686237942200008e-01 -9.82016248553163468e-02  2.52189093215743898e-01 -1.20230057269251372e-01
NONREAL     4  -3.63296968286036526e-01 -7.82381463323185811e-01  -5.19357843843992861e-01 6.01310787365108790e-01  -6.11127655046885154e-01 1.58260173527193064e-02  -8.19749055271375565e-02 -4.37096339979649251e-01
NONREAL     4  -3.63296968286036526e-01 7.82381463323185811e-01  -5.19357843843992861e-01 -6.01310787365108790e-01  -8.19749055271375565e-02 4.37096339979649251e-01  -6.11127655046885154e-01 -1.58260173527193064e-02
TOTALLY     4  9.46688118337950746e-01 2.14282202485869229e-61  -7.10172567651644937e-01 6.17554273280059896e-61  1.68929732835630453e-01 1.58909396131928794e-61  -2.03855660495126267e+00 -2.87707224025869140e-60
NONREAL     4  3.32453291599823453e-01 1.08373820592399861e+00  -1.37142834537318703e+00 -8.34197610049177363e-01  5.20162436234932954e-02 4.10007659099824229e-01  -1.96243561980538272e-01 -6.39110914827262899e-01
NONREAL     4  -1.37142834537318703e+00 8.34197610049177363e-01  3.32453291599823453e-01 -1.08373820592399861e+00  5.20162436234932954e-02 -4.10007659099824229e-01  -1.96243561980538272e-01 6.39110914827262899e-01
